File,SIJ,RIJ,Coul,SAPT
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000200879,12.65496415,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000394375,13.77954091,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,4.78E-05,9.521770566,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.007673581,8.291908613,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.023006396,5.606241176,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.011314329,6.333051234,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.099224826,3.800570894,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.00093763,7.321734151,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.012228734,4.756524556,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.002733398,5.862566206,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.006697412,8.865390953,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.064460113,4.412640882,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.003603595,8.272731121,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.011835027,9.40621423,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.013968097,5.011631615,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000467239,12.05474703,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001054858,9.643465864,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.00051368,10.10522367,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000292929,8.082565907,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000223222,11.07254573,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,2.10E-05,8.640768833,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000106842,8.529101355,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000108049,12.33495063,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000199871,8.134998545,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000389193,11.68996277,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,9.98E-05,12.90272734,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.002665421,8.730573147,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001120971,10.61466661,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001619064,8.066862264,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000680191,9.047339885,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.00211908,6.368684443,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000107398,9.361653091,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.002269249,7.308138899,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001745606,7.82695026,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000597739,11.07863517,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000326742,7.111036661,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000473419,10.33977056,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000913479,11.55387647,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001018067,7.242501149,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.003235309,10.03103765,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.005625309,7.760996199,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.00334138,8.560872765,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.006045427,6.370891511,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000665999,9.077731171,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000751791,6.895423406,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.006763359,6.892712299,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001019726,10.28314993,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.006153247,6.853817099,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.002068135,9.597328782,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001669051,10.80773512,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.012034808,6.808042983,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,1.83E-05,11.98335217,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,9.12E-05,9.348262937,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000912067,10.71192207,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.007832912,7.540533232,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000685219,10.33592588,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,2.65E-05,8.91489214,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,2.12E-05,9.999493304,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,4.30E-05,12.68441585,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.00566536,8.78428636,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000398193,11.86418706,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000202882,13.02712154,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000523236,8.742557437,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000853426,8.94466079,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000960473,6.258002298,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001182486,7.10207656,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.019989507,4.446600574,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.000670087,7.815499549,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.007351581,5.581119479,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.005429458,6.860647284,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.002002312,9.611872389,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001102995,5.226136325,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.004130267,8.9964556,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.003790365,10.09600334,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.014200364,5.782844335,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001508167,9.475206546,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.006173948,6.787002454,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.005207083,7.466034296,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.054117287,4.966072715,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001793845,8.393489499,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.002082705,5.94277499,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001956436,6.861817039,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.001745531,10.04655797,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.009081291,5.445006032,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.002519527,9.426294886,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.00358533,10.57537796,-10.12400217,-12.6573
UBQ-gln31-gly35-unCP-CHCONHHHH-CONHCHHHH-Disp8-EFP.log,0.002373639,6.162680461,-10.12400217,-12.6573
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.058620172,4.509372796,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001809198,10.25058502,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.002773428,7.453306103,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000414204,9.130111546,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.002774366,6.31815997,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.018977287,5.902917742,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.00142569,8.550173636,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000192386,5.842806002,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000573624,10.85860399,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001084602,8.665165351,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.002925155,7.989472409,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001635488,7.300606979,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.003074093,7.267709486,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001024148,11.19481445,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.008025959,5.605197994,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.010108289,5.756503739,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000325722,9.97437986,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.008635555,7.341562468,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.003505922,8.68070305,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,3.93E-06,16.709138,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,8.16E-05,13.86882095,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000199735,14.07367945,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000147311,10.18760968,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000249006,12.21582069,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,5.12E-05,15.38381048,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001207622,9.651887463,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,4.97E-05,17.15158076,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,4.32E-05,13.70491652,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000379866,11.12382802,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000512282,11.90180976,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,4.28E-05,13.04996224,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,1.30E-05,17.70190242,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.004045106,8.770774239,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000440229,9.576068791,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,2.17E-05,16.47514103,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,8.50E-05,13.57872608,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.011574128,6.398202222,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,4.90E-05,14.6901987,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,5.43E-05,11.88914961,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000781696,12.20682392,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000990202,8.650158223,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000340764,10.41114667,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,3.40E-05,13.5414766,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.004368603,7.522040051,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000101348,15.01035292,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000735461,11.47705955,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001506746,9.339715541,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001245962,9.948950642,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000201241,11.07013497,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000119907,15.59294871,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.012062482,6.465925357,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001489615,7.164794187,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,6.74E-05,14.3564793,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,5.94E-05,11.73023936,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.006811338,8.637240026,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000140353,12.62641188,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000138519,10.2192147,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,2.31E-06,12.97297761,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001340715,10.75365202,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001499785,9.097114732,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,7.60E-05,10.37365993,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000339896,10.09350953,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,4.25E-05,13.33076637,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000447483,12.26765113,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000309504,12.39689172,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000191979,11.38878142,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,7.89E-05,10.72768013,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000291764,13.3413299,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000653039,9.747720103,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,7.94E-05,9.708252443,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,1.67E-05,12.21635655,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000526341,10.39807574,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.002711436,7.72647517,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000101735,14.58957139,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000354688,11.8334681,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,8.46E-05,13.33374388,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000609572,10.15853543,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.001040687,10.41251267,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,3.54E-05,12.86500813,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000402217,9.181908773,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,2.14E-05,15.09556707,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.00019071,12.55848605,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.00013557,11.38930368,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000142499,11.25974344,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,8.24E-06,11.597903,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000176428,15.42823557,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.003493132,8.366401011,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.00054363,8.738630438,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000144474,14.19576981,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000481632,11.82705049,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.0032215,5.894350954,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000173542,13.66692818,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,9.35E-05,10.87765369,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000238062,11.77762075,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000453756,8.50881577,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.000866949,9.467262141,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,5.52E-05,12.32648946,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,0.0011197,7.266354802,-23.0640158,-28.0651
UBQ-gln62-ser65-unCP-CONHCHCONHHHH-CONHCHCHHOHHH-Disp8-EFP.log,5.63E-05,14.03490486,-23.0640158,-28.0651
