File,|SIJ|,RIJ,,
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,2.955757538e-05,12.42918727,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.448054051e-05,11.98312072,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000357585,10.82629671856529,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.2708971e-05,12.961914,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001287024,10.31021935923371,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,2.033248373e-05,9.367568697,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.720974621e-05,9.914630021,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000410948,11.31635770028141,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00018251,10.00791217548193,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,9.15574219e-05,12.15598582159821,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.99371931e-05,13.24075838,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,3.2642597e-06,12.38689552960019,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000141661,12.00203074770425,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001582231,9.175329647,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000102559,13.79164520864511,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.002328189,10.22612949145263,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000193393,13.53710808098864,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000223724,10.67015632595615,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,6.10172223e-05,12.62888098,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000125974,11.45499204868301,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,8.918624375e-05,10.36084678,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000369611,11.66978591043851,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.040763782e-05,12.34693716,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,4.288714533e-05,12.57448747916971,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.805119448e-05,11.33853217058104,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001714154,9.567680758,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000235204,12.98399312555945,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,3.78933612e-06,14.23918427473463,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000469534,11.73296826463086,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.002075024,9.489907031,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000205773,10.60418496328499,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.002136762,9.345230872,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000633379,11.46713318,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000201858,13.13180454034308,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000344057,13.90022647925079,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000497858,9.753576685,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000564472,11.59952429784339,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000672155,10.72046981709982,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.18787425e-05,10.71186747689647,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000753065,10.95526851077712,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001346265,9.254615652,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,6.57202486e-05,9.750925387,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.002202452,9.129273996,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000539563,11.60444093376105,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000171827,9.511435947,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000381113,9.679868607,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001547662,8.868230291,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001088936,9.184714576,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,5.63072552e-05,10.48622950539795,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00040969,11.05647264470631,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00305883,9.43685386,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000119729,10.69640625483442,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.003551334,9.650573123,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001249818,9.702587348,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,4.71853717e-06,9.728237241,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001222966,10.18072891,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000468288,10.50822283359472,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000163303,9.920353565,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,4.591883984e-05,10.89863702311239,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000197443,11.19311477541484,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,6.485480468e-05,10.27348293693317,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.005264284,8.491304015,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,9.987583396e-05,10.79016833019644,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001291502,9.789826971,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000134991,11.83760046794781,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00031565,9.127505417,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00020086,12.53122683638862,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,1.581709994e-05,12.93367773514707,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000303495,10.08855514206354,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,3.312859319e-05,9.410910553,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000145284,11.24669687901408,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00011583,10.62276367529928,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000492837,8.888453619,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00034278,9.648697897,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000117842,11.41017290982282,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000158395,10.95547475641134,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00018839,11.53972603567286,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000139661,11.41844931040249,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,2.028722981e-05,11.42651787877423,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001428388,8.946793007,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,6.637752039e-05,13.10579645,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000225476,10.02074638937508,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,3.243171163e-05,10.45269175209933,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000849624,9.236850171,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001333489,9.604867662,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000193652,10.60968623453147,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,2.467321765e-05,13.30203850859624,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,8.48453838e-06,10.72985411039372,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,2.534134112e-05,11.818264,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,1.232535563e-05,10.69219985548327,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000106824,10.39007017,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000953963,10.47363220921483,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,6.041826395e-05,9.779711091,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,5.965223991e-05,11.42374382761795,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000158984,10.72507665291684,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,3.75641612e-06,11.44774123976975,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,5.759372914e-05,11.80079919457882,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,2.47057268e-05,10.33138671987795,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000300422,11.56939658465768,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,6.247057221e-05,13.64853816244191,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,9.60448753e-06,10.35391091564051,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.003513664,8.250799645,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,4.816094563e-05,9.353702594,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,6.099895686e-05,9.912059639,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,8.194382069e-05,9.619671418,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,4.732619066e-05,12.63890690590068,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000134251,13.65095561360032,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,1.159339398e-05,10.77220420229411,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,9.640469724e-05,11.59241910927705,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000264456,9.228594512,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000271217,10.48798827589544,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000789062,10.56078745162795,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000315388,11.42662412,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000638093,9.495912861,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000280516,12.42675898255844,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,4.769739132e-05,13.57781763020225,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000257399,10.52246953073059,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000548693,9.468198731,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000339141,11.07862453700224,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.215793649e-05,10.38528724,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00246925,9.207667636,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000375552,10.57327225451785,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000662398,11.18443396,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000349141,10.47883680316525,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000107688,11.72662477476714,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000432573,12.03325207502503,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000253773,11.86741098444121,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000940356,9.734216066,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,9.256087705e-05,13.52558017409456,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000347161,9.650300513,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001184895,10.08633207,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001264706,10.15866827717794,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.002457392,9.851104443,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000249199,10.75980589236629,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000270846,10.81235790292419,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000137182,11.84086588514791,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00036689,9.233770366,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,4.88669172e-06,10.40241886898601,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000302688,9.408427959,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000398101,12.47467097798608,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,5.730058128e-05,10.25639595,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,4.904727019e-05,10.10548786923425,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000373253,9.109966018,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000243159,9.368138077,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000178509,11.05658414749613,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,5.194122273e-05,12.04280676998325,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001463558,9.6023135,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00020236,10.65989464560006,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001075744,10.19197778781978,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000537679,10.65697587694603,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,5.53871342e-05,10.50561516194048,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,2.702929742e-05,11.10410920072667,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,9.321220555e-05,11.25985263065843,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000367566,10.00720635673959,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.493209539e-05,10.96473079658048,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000179593,12.14227281890976,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000165802,10.80975282511044,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001185444,9.069663649,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000484575,12.33254252,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,7.660416022e-05,10.28803466652646,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000452246,11.00548891329797,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000211588,9.987853341,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000564937,9.928399311,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.001176227,10.48559019579682,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.000963625,9.302079876,-1.39242603,-1.5563
S22by7-15-1.5-unCP-NCHNCCNHHNCHNCH-NCHCCHHHCONHCOH-Disp8-EFP.log,0.00018921,10.57599394415765,-1.39242603,-1.5563
