File,|SIJ|,RIJ,Coul,SAPT_GT
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,5.22E-05,11.02084219,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000808421,8.660037818,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000192648,12.08757184,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000332559,8.541391573,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000537559,7.699817755,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,6.43E-05,11.98650649,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000253795,10.47504244,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002056684,7.386384556,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003222471,6.606189732,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000534715,9.877558405,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001365081,10.80354319,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001763759,10.37646776,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,7.52E-05,11.25772709,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.004991265,6.669743663,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000416924,10.12315807,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001573354,7.627952829,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,4.84E-05,10.59500863,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000269009,8.233154931,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002408716,9.662938686,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00259346,8.620881984,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,8.51E-05,12.38419264,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,5.66E-05,11.57690835,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000344403,8.811025945,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000153882,13.55624325,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000192517,11.53017538,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000437236,9.568688914,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000103868,11.21552134,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000457561,10.06373894,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000173172,11.17673506,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000174462,11.00461656,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000108968,13.55574718,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000390876,10.75718631,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000345366,12.63178535,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000529713,8.353037543,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,5.52E-05,11.08501478,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001744605,7.923197341,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000402962,8.431176451,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00269179,7.708778011,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,5.18E-05,9.363259013,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000376767,12.04552497,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.010599994,6.717623997,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000202439,9.2378981,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001752028,6.838535191,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.011137954,5.948257829,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002201111,8.129472671,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001227124,7.242755207,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002767397,6.382846572,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003389034,6.917538284,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.008887788,6.207419643,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000568357,8.047608313,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000377409,8.804641716,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001521485,8.557365807,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.024001572,6.287955769,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001193785,7.816500849,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003180362,6.724543538,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.006811561,8.061262296,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.019990694,5.859629174,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.005200604,6.374489361,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002896216,6.678719972,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.018683608,6.519635364,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002492148,6.903278847,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000336375,10.63169869,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000367929,8.890916034,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,2.13E-05,11.96174606,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00051066,9.07557848,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000134423,13.38996593,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000531593,9.876148444,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000114552,8.50095624,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,6.99E-05,12.62484238,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000135685,11.04348549,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000773076,8.616553185,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001037675,7.694328314,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,8.29E-05,11.56320306,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000244622,11.56187977,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000316862,11.69096816,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000144781,11.0765404,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002862362,8.022322287,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000404467,10.06895247,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001326317,7.94729914,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000215558,10.28490319,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000562599,8.820574734,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000472692,11.04921585,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000552068,8.904734835,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000737213,7.451441714,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00028472,8.08769385,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,6.32E-05,7.06681833,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000151173,8.823218101,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000109534,6.729485325,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001218801,6.458107008,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000237796,8.955836519,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000212212,7.938814001,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000633173,6.960383803,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000281449,7.351000774,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001668829,7.657036261,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00025296,7.912840675,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001285868,7.893149882,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000448531,9.321434273,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.004074485,6.590736866,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000353944,8.211467266,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002217013,6.892234257,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000257067,9.065975026,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.005960818,7.00931152,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003481307,6.893677149,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000747367,8.190850553,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000251189,9.442324614,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000273809,9.794602294,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000496711,7.257826219,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000178162,11.41595723,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000883078,8.930007148,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000378441,7.374714894,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000491888,10.01556746,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000669414,8.706465572,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000145288,8.519466271,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,3.05E-05,8.354831311,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000793397,10.72063738,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000323085,9.200334673,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001310891,10.2716036,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001057678,8.333097854,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001065758,8.246869556,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000339709,7.444543704,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.007084006,6.714194227,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001321063,7.72988774,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.005947343,7.495445218,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001590577,9.534867778,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001004778,8.731884629,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000395877,11.01970123,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,3.10E-05,11.29601788,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000439447,8.337292601,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000219645,13.17384426,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000449619,10.62887195,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000543788,8.731693631,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000104451,11.25826271,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000557977,9.907557595,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,4.80E-05,10.00207151,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000175149,9.628617161,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,1.24E-05,12.6341348,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,3.86E-06,10.58206646,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000131664,11.97476549,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000515049,8.723999857,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,8.30E-06,9.786572597,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000894308,8.058465712,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001678501,7.682263193,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001490127,7.97968639,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000880812,8.662699998,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000375091,11.36758316,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000747064,8.353910004,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.00053084,8.340128673,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000309704,7.184175226,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000859097,6.864047509,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000444789,7.826745955,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,3.73E-05,6.749368714,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000548349,6.61948995,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000771619,7.839468718,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000429025,7.158900849,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,6.12E-05,7.584568583,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000344378,8.358162298,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001555672,7.518327141,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000542883,6.973171478,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.002723402,7.432907147,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000198667,8.616807437,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.003898954,7.42199884,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001188099,7.608683521,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.001102836,7.129025347,1.453052059,-0.2572
ACHC-AC-3.4_2.0____-unCP-NCNCCCNCNHNHHHH-NCNCCCHONHHHH-Disp8-EFP.log,0.000674305,8.574864924,1.453052059,-0.2572
